"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"7411";"XAUUSD_DARWINEX";"Buy";"2017.12.01 18:20:00";"1285.23";"0.60000";"2017.12.01 19:05:00";"1281.97";"-199.46";"109206.85";"IST";"SL";"-195.60";"238.74";"45m 0s";""
"7486";"XAUUSD_DARWINEX";"Buy";"2017.12.13 21:00:00";"1251.52";"0.60000";"2017.12.13 21:02:00";"1248.30";"-196.95";"109009.90";"IST";"SL";"-193.20";"93.66";"2m 0s";""
"7507";"XAUUSD_DARWINEX";"Buy";"2017.12.15 15:06:00";"1259.02";"0.60000";"2017.12.15 16:29:00";"1257.84";"-74.58";"108935.32";"IST";"TrailingStop";"-70.80";"167.34";"1h 23m";""
"7517";"XAUUSD_DARWINEX";"Buy";"2017.12.18 16:46:00";"1261.81";"0.60000";"2017.12.18 20:35:00";"1261.77";"-6.19";"108929.13";"IST";"TrailingStop";"-80.52";"126.72";"3h 49m";""
"7518";"XAUUSD_DARWINEX";"Buy";"2017.12.19 08:10:00";"1263.92";"0.60000";"2017.12.19 11:31:00";"1262.86";"-67.39";"108861.74";"IST";"TrailingStop";"-63.60";"62.34";"3h 21m";""
"7519";"XAUUSD_DARWINEX";"Buy";"2017.12.19 14:10:00";"1263.92";"0.60000";"2017.12.19 16:27:00";"1260.82";"-189.79";"108671.95";"IST";"SL";"-186.00";"77.52";"2h 17m";""
"7537";"XAUUSD_DARWINEX";"Buy";"2017.12.20 12:20:00";"1265.21";"0.60000";"2017.12.20 15:56:00";"1264.09";"-71.00";"108600.95";"IST";"TrailingStop";"-67.20";"66.66";"3h 36m";""
"7538";"XAUUSD_DARWINEX";"Buy";"2017.12.20 17:08:00";"1265.21";"0.60000";"2017.12.20 22:05:00";"1265.04";"-14.00";"108586.96";"IST";"TrailingStop";"-102.72";"157.74";"4h 57m";""
"7549";"XAUUSD_DARWINEX";"Buy";"2017.12.21 19:30:00";"1267.84";"0.60000";"2017.12.22 20:51:00";"1273.94";"362.20";"108949.16";"IST";"TrailingStop";"-173.94";"496.86";"1d 1h 21m";""
"7557";"XAUUSD_DARWINEX";"Buy";"2017.12.27 09:08:00";"1283.80";"0.70000";"2017.12.27 13:46:00";"1284.58";"50.11";"108999.27";"IST";"TrailingStop";"-4.06";"177.03";"4h 38m";""
"7558";"XAUUSD_DARWINEX";"Buy";"2017.12.27 15:01:00";"1283.80";"0.70000";"2017.12.27 23:36:00";"1287.25";"237.01";"109236.27";"IST";"TrailingStop";"-11.97";"362.53";"8h 35m";""
"7561";"XAUUSD_DARWINEX";"Buy";"2017.12.28 04:47:00";"1288.98";"0.70000";"2017.12.28 08:33:00";"1291.17";"148.79";"109385.05";"IST";"TrailingStop";"-23.73";"257.67";"3h 46m";""
"7563";"XAUUSD_DARWINEX";"Buy";"2017.12.29 03:09:00";"1295.17";"0.70000";"2017.12.29 16:26:00";"1303.36";"568.77";"109953.83";"IST";"PT";"-33.53";"573.30";"13h 17m";""
"7592";"XAUUSD_DARWINEX";"Buy";"2018.01.04 21:33:00";"1321.40";"0.60000";"2018.01.04 22:29:00";"1322.50";"62.04";"110015.86";"IST";"TrailingStop";"0.00";"274.14";"56m 0s";""
"7649";"XAUUSD_DARWINEX";"Buy";"2018.01.10 12:39:00";"1320.30";"0.60000";"2018.01.10 14:36:00";"1321.79";"85.44";"110101.30";"IST";"TrailingStop";"-48.12";"443.46";"1h 57m";""
"7652";"XAUUSD_DARWINEX";"Buy";"2018.01.12 02:09:00";"1323.90";"0.60000";"2018.01.12 09:47:00";"1327.44";"208.43";"110309.73";"IST";"TrailingStop";"-44.52";"385.32";"7h 38m";""
"7675";"XAUUSD_DARWINEX";"Buy";"2018.01.17 02:01:00";"1342.22";"0.50000";"2018.01.17 04:10:00";"1341.54";"-37.36";"110272.38";"IST";"TrailingStop";"-141.40";"85.55";"2h 9m";""
"7717";"XAUUSD_DARWINEX";"Buy";"2018.01.23 03:21:00";"1335.63";"0.50000";"2018.01.23 16:03:00";"1334.82";"-43.84";"110228.53";"IST";"TrailingStop";"-40.50";"155.60";"12h 42m";""
"7726";"XAUUSD_DARWINEX";"Buy";"2018.01.25 19:43:00";"1361.99";"0.50000";"2018.01.25 20:42:00";"1360.43";"-81.40";"110147.13";"IST";"TrailingStop";"-78.00";"138.05";"59m 0s";""
"7785";"XAUUSD_DARWINEX";"Buy";"2018.02.01 22:01:00";"1347.52";"0.40000";"2018.02.02 01:17:00";"1347.25";"-13.50";"110133.63";"IST";"TrailingStop";"-10.80";"139.56";"3h 16m";""
"7844";"XAUUSD_DARWINEX";"Buy";"2018.02.12 03:34:00";"1322.67";"0.40000";"2018.02.12 10:02:00";"1321.27";"-58.65";"110074.99";"IST";"TrailingStop";"-56.00";"158.44";"6h 28m";""
"7847";"XAUUSD_DARWINEX";"Buy";"2018.02.12 16:46:00";"1322.67";"0.40000";"2018.02.12 22:57:00";"1321.88";"-34.25";"110040.74";"IST";"TrailingStop";"-45.16";"137.24";"6h 11m";""
"7851";"XAUUSD_DARWINEX";"Buy";"2018.02.13 07:07:00";"1326.63";"0.40000";"2018.02.13 15:07:00";"1326.76";"2.55";"110043.29";"IST";"TrailingStop";"-79.92";"174.44";"8h 0m";""
"7852";"XAUUSD_DARWINEX";"Buy";"2018.02.13 17:24:00";"1326.63";"0.40000";"2018.02.14 08:27:00";"1333.57";"274.95";"110318.23";"IST";"TrailingStop";"-26.88";"412.48";"15h 3m";""
"7853";"XAUUSD_DARWINEX";"Buy";"2018.02.14 12:17:00";"1330.99";"0.40000";"2018.02.14 15:30:00";"1329.33";"-69.06";"110249.17";"IST";"TrailingStop";"-66.40";"53.68";"3h 13m";""
"7854";"XAUUSD_DARWINEX";"Buy";"2018.02.14 16:04:00";"1330.99";"0.40000";"2018.02.14 17:10:00";"1344.01";"518.14";"110767.31";"IST";"PT";"-89.56";"520.80";"1h 6m";""
"7855";"XAUUSD_DARWINEX";"Buy";"2018.02.15 10:17:00";"1355.54";"0.40000";"2018.02.15 11:20:00";"1353.61";"-79.91";"110687.40";"IST";"TrailingStop";"-77.20";"61.56";"1h 3m";""
"7869";"XAUUSD_DARWINEX";"Buy";"2018.02.16 04:46:00";"1357.08";"0.40000";"2018.02.16 14:04:00";"1357.31";"6.49";"110693.89";"IST";"TrailingStop";"-67.56";"184.08";"9h 18m";""
"7870";"XAUUSD_DARWINEX";"Buy";"2018.02.16 15:07:00";"1357.08";"0.40000";"2018.02.16 16:23:00";"1352.57";"-183.11";"110510.77";"IST";"SL";"-180.40";"0.00";"1h 16m";""
"7927";"XAUUSD_DARWINEX";"Buy";"2018.02.26 03:34:00";"1332.11";"0.40000";"2018.02.26 13:57:00";"1337.75";"222.94";"110733.71";"IST";"TrailingStop";"0.00";"357.28";"10h 23m";""
"7928";"XAUUSD_DARWINEX";"Buy";"2018.02.26 19:54:00";"1332.11";"0.40000";"2018.02.27 05:12:00";"1333.37";"47.74";"110781.45";"IST";"TrailingStop";"-53.96";"183.56";"9h 18m";""
"7959";"XAUUSD_DARWINEX";"Buy";"2018.03.02 13:09:00";"1322.52";"0.40000";"2018.03.02 16:37:00";"1322.57";"-0.65";"110780.80";"IST";"TrailingStop";"-75.52";"115.64";"3h 28m";""
"7980";"XAUUSD_DARWINEX";"Buy";"2018.03.06 13:57:00";"1327.75";"0.40000";"2018.03.06 16:37:00";"1329.84";"80.94";"110861.74";"IST";"TrailingStop";"-44.76";"200.36";"2h 40m";""
"8030";"XAUUSD_DARWINEX";"Buy";"2018.03.13 01:11:00";"1325.12";"0.50000";"2018.03.13 05:40:00";"1321.21";"-198.81";"110662.93";"IST";"SL";"-195.50";"28.90";"4h 29m";""
"8038";"XAUUSD_DARWINEX";"Buy";"2018.03.13 14:36:00";"1324.22";"0.50000";"2018.03.13 16:12:00";"1323.33";"-47.81";"110615.13";"IST";"TrailingStop";"-80.55";"170.05";"1h 36m";""
"8042";"XAUUSD_DARWINEX";"Buy";"2018.03.14 14:32:00";"1328.27";"0.50000";"2018.03.14 14:48:00";"1324.40";"-196.82";"110418.30";"IST";"SL";"-193.50";"7.90";"16m 0s";""
"8096";"XAUUSD_DARWINEX";"Buy";"2018.03.21 14:51:00";"1318.21";"0.50000";"2018.03.21 16:17:00";"1318.50";"11.20";"110429.51";"IST";"TrailingStop";"-20.95";"265.05";"1h 26m";""
"8107";"XAUUSD_DARWINEX";"Buy";"2018.03.23 02:31:00";"1334.84";"0.50000";"2018.03.23 03:23:00";"1336.43";"76.16";"110505.66";"IST";"TrailingStop";"0.00";"210.95";"52m 0s";""
"8119";"XAUUSD_DARWINEX";"Buy";"2018.03.26 16:28:00";"1350.22";"0.50000";"2018.03.26 22:36:00";"1353.05";"138.12";"110643.79";"IST";"TrailingStop";"-14.95";"282.60";"6h 8m";""
"8127";"XAUUSD_DARWINEX";"Buy";"2018.03.27 09:42:00";"1355.87";"0.50000";"2018.03.27 11:05:00";"1352.08";"-192.89";"110450.91";"IST";"SL";"-189.50";"45.90";"1h 23m";""
"8193";"XAUUSD_DARWINEX";"Buy";"2018.04.04 11:11:00";"1342.49";"0.50000";"2018.04.04 15:04:00";"1344.57";"100.64";"110551.55";"IST";"TrailingStop";"-65.45";"234.95";"3h 53m";""
"8225";"XAUUSD_DARWINEX";"Buy";"2018.04.06 16:28:00";"1334.85";"0.50000";"2018.04.06 16:51:00";"1330.96";"-197.84";"110353.71";"IST";"SL";"-194.50";"25.55";"23m 0s";""
"8232";"XAUUSD_DARWINEX";"Buy";"2018.04.09 19:35:00";"1335.36";"0.50000";"2018.04.10 04:26:00";"1335.55";"6.16";"110359.87";"IST";"TrailingStop";"-16.95";"136.40";"8h 51m";""
"8239";"XAUUSD_DARWINEX";"Buy";"2018.04.10 14:32:00";"1337.90";"0.50000";"2018.04.10 18:19:00";"1337.46";"-25.34";"110334.52";"IST";"TrailingStop";"-117.45";"150.95";"3h 47m";""
"8241";"XAUUSD_DARWINEX";"Buy";"2018.04.11 09:04:00";"1342.58";"0.50000";"2018.04.11 11:52:00";"1342.63";"-0.86";"110333.67";"IST";"TrailingStop";"-4.45";"141.10";"2h 48m";""
"8273";"XAUUSD_DARWINEX";"Buy";"2018.04.16 16:07:00";"1347.11";"0.40000";"2018.04.16 18:36:00";"1346.78";"-15.89";"110317.77";"IST";"TrailingStop";"-32.88";"133.16";"2h 29m";""
"8274";"XAUUSD_DARWINEX";"Buy";"2018.04.17 01:20:00";"1347.11";"0.40000";"2018.04.17 05:59:00";"1345.97";"-48.29";"110269.48";"IST";"TrailingStop";"-47.16";"89.24";"4h 39m";""
"8295";"XAUUSD_DARWINEX";"Buy";"2018.04.18 13:52:00";"1349.34";"0.40000";"2018.04.18 16:47:00";"1350.75";"53.70";"110323.18";"IST";"TrailingStop";"-44.08";"252.48";"2h 55m";""
"8409";"XAUUSD_DARWINEX";"Buy";"2018.05.03 14:48:00";"1313.36";"0.50000";"2018.05.03 15:30:00";"1315.54";"105.72";"110428.90";"IST";"TrailingStop";"0.00";"235.40";"42m 0s";""
"8435";"XAUUSD_DARWINEX";"Buy";"2018.05.07 18:13:00";"1315.41";"0.50000";"2018.05.08 04:33:00";"1313.78";"-84.79";"110344.11";"IST";"TrailingStop";"-129.45";"79.90";"10h 20m";""
"8460";"XAUUSD_DARWINEX";"Buy";"2018.05.10 14:03:00";"1317.38";"0.50000";"2018.05.10 16:44:00";"1319.91";"123.21";"110467.32";"IST";"TrailingStop";"-97.55";"272.55";"2h 41m";""
"8465";"XAUUSD_DARWINEX";"Buy";"2018.05.11 11:22:00";"1322.83";"0.50000";"2018.05.11 16:45:00";"1323.52";"31.19";"110498.51";"IST";"TrailingStop";"-25.95";"153.55";"5h 23m";""
"8540";"XAUUSD_DARWINEX";"Buy";"2018.05.22 11:00:00";"1293.08";"0.50000";"2018.05.22 15:55:00";"1293.35";"10.27";"110508.78";"IST";"TrailingStop";"-8.60";"152.05";"4h 55m";""
"8550";"XAUUSD_DARWINEX";"Buy";"2018.05.23 12:51:00";"1296.12";"0.50000";"2018.05.23 15:05:00";"1295.46";"-36.24";"110472.54";"IST";"TrailingStop";"-33.00";"116.10";"2h 14m";""
"8556";"XAUUSD_DARWINEX";"Buy";"2018.05.24 08:25:00";"1296.12";"0.50000";"2018.05.24 17:26:00";"1306.56";"518.76";"110991.30";"IST";"PT";"-170.10";"522.00";"9h 1m";""
"8565";"XAUUSD_DARWINEX";"Buy";"2018.05.25 13:27:00";"1306.58";"0.50000";"2018.05.25 15:30:00";"1303.19";"-172.77";"110818.53";"IST";"SL";"-169.50";"3.60";"2h 3m";""
"8589";"XAUUSD_DARWINEX";"Buy";"2018.05.29 03:54:00";"1300.28";"0.50000";"2018.05.29 09:58:00";"1296.94";"-170.25";"110648.28";"IST";"SL";"-167.00";"49.10";"6h 4m";""
"8601";"XAUUSD_DARWINEX";"Buy";"2018.05.31 17:02:00";"1304.34";"0.50000";"2018.05.31 18:27:00";"1302.51";"-94.76";"110553.52";"IST";"TrailingStop";"-91.50";"92.15";"1h 25m";""
"8635";"XAUUSD_DARWINEX";"Buy";"2018.06.05 19:23:00";"1298.02";"0.50000";"2018.06.05 21:56:00";"1297.21";"-43.75";"110509.77";"IST";"TrailingStop";"-40.50";"122.60";"2h 33m";""
"8638";"XAUUSD_DARWINEX";"Buy";"2018.06.06 16:51:00";"1300.47";"0.50000";"2018.06.06 19:58:00";"1298.62";"-95.75";"110414.02";"IST";"TrailingStop";"-92.50";"65.10";"3h 7m";""
"8655";"XAUUSD_DARWINEX";"Buy";"2018.06.07 15:29:00";"1301.77";"0.60000";"2018.06.07 16:25:00";"1298.50";"-200.11";"110213.91";"IST";"SL";"-196.20";"79.74";"56m 0s";""
"8678";"XAUUSD_DARWINEX";"Buy";"2018.06.11 16:43:00";"1300.54";"0.60000";"2018.06.11 20:27:00";"1299.42";"-71.10";"110142.81";"IST";"TrailingStop";"-129.12";"100.14";"3h 44m";""
"8711";"XAUUSD_DARWINEX";"Buy";"2018.06.13 21:57:00";"1300.47";"0.60000";"2018.06.14 14:50:00";"1303.50";"177.90";"110320.71";"IST";"TrailingStop";"-178.92";"320.52";"16h 53m";""
"8829";"XAUUSD_DARWINEX";"Buy";"2018.06.29 19:05:00";"1254.24";"0.60000";"2018.06.29 20:16:00";"1253.46";"-50.56";"110270.15";"IST";"TrailingStop";"-94.32";"79.74";"1h 11m";""
"8855";"XAUUSD_DARWINEX";"Buy";"2018.07.03 17:42:00";"1254.18";"0.60000";"2018.07.03 19:15:00";"1254.68";"26.24";"110296.39";"IST";"TrailingStop";"-19.86";"158.52";"1h 33m";""
"8856";"XAUUSD_DARWINEX";"Buy";"2018.07.04 16:53:00";"1256.82";"0.60000";"2018.07.05 07:38:00";"1255.13";"-105.17";"110191.22";"IST";"TrailingStop";"-101.40";"97.08";"14h 45m";""
"8981";"XAUUSD_DARWINEX";"Buy";"2018.07.20 15:58:00";"1229.00";"0.60000";"2018.07.20 16:47:00";"1227.95";"-66.69";"110124.53";"IST";"TrailingStop";"-63.00";"185.34";"49m 0s";""
"8986";"XAUUSD_DARWINEX";"Buy";"2018.07.23 14:57:00";"1232.23";"0.60000";"2018.07.23 15:35:00";"1228.95";"-200.50";"109924.03";"IST";"SL";"-196.80";"21.72";"38m 0s";""
"9007";"XAUUSD_DARWINEX";"Buy";"2018.07.26 04:23:00";"1235.08";"0.60000";"2018.07.26 05:24:00";"1231.75";"-203.51";"109720.53";"IST";"SL";"-199.80";"3.06";"1h 1m";""
"9048";"XAUUSD_DARWINEX";"Buy";"2018.07.31 19:31:00";"1225.03";"0.60000";"2018.07.31 20:12:00";"1224.02";"-64.28";"109656.26";"IST";"TrailingStop";"-60.60";"209.34";"41m 0s";""
"9121";"XAUUSD_DARWINEX";"Buy";"2018.08.09 09:06:00";"1215.80";"0.60000";"2018.08.09 10:05:00";"1212.60";"-195.65";"109460.61";"IST";"SL";"-192.00";"45.48";"59m 0s";""
"9123";"XAUUSD_DARWINEX";"Buy";"2018.08.09 13:18:00";"1215.80";"0.60000";"2018.08.09 19:17:00";"1212.60";"-195.65";"109264.96";"IST";"SL";"-192.00";"86.34";"5h 59m";""
"9192";"XAUUSD_DARWINEX";"Buy";"2018.08.21 19:55:00";"1190.78";"0.50000";"2018.08.22 04:37:00";"1194.72";"194.02";"109458.98";"IST";"TrailingStop";"0.00";"349.10";"8h 42m";""
"9199";"XAUUSD_DARWINEX";"Buy";"2018.08.22 11:59:00";"1196.96";"0.50000";"2018.08.22 16:42:00";"1197.29";"13.51";"109472.49";"IST";"TrailingStop";"-56.95";"229.90";"4h 43m";""
"9203";"XAUUSD_DARWINEX";"Buy";"2018.08.22 21:00:00";"1196.96";"0.50000";"2018.08.23 03:37:00";"1193.49";"-176.49";"109296.00";"IST";"SL";"-173.50";"94.55";"6h 37m";""
"9228";"XAUUSD_DARWINEX";"Buy";"2018.08.24 16:23:00";"1196.54";"0.50000";"2018.08.24 18:00:00";"1206.81";"510.51";"109806.51";"IST";"PT";"-31.60";"513.50";"1h 37m";""
"9234";"XAUUSD_DARWINEX";"Buy";"2018.08.27 17:09:00";"1208.51";"0.50000";"2018.08.27 18:41:00";"1208.94";"18.48";"109824.98";"IST";"TrailingStop";"-10.10";"194.45";"1h 32m";""
"9236";"XAUUSD_DARWINEX";"Buy";"2018.08.28 03:19:00";"1212.40";"0.50000";"2018.08.28 04:31:00";"1208.94";"-176.03";"109648.95";"IST";"SL";"-173.00";"0.45";"1h 12m";""
"9242";"XAUUSD_DARWINEX";"Buy";"2018.08.28 10:10:00";"1212.40";"0.50000";"2018.08.28 14:00:00";"1211.88";"-29.03";"109619.92";"IST";"TrailingStop";"-94.10";"91.95";"3h 50m";""
"9243";"XAUUSD_DARWINEX";"Buy";"2018.08.28 16:21:00";"1212.40";"0.50000";"2018.08.28 17:04:00";"1211.16";"-65.03";"109554.89";"IST";"TrailingStop";"-62.00";"50.55";"43m 0s";""
"9276";"XAUUSD_DARWINEX";"Buy";"2018.08.31 10:05:00";"1207.81";"0.50000";"2018.08.31 11:55:00";"1205.96";"-95.52";"109459.38";"IST";"TrailingStop";"-105.10";"50.45";"1h 50m";""
"9313";"XAUUSD_DARWINEX";"Buy";"2018.09.06 11:12:00";"1201.97";"0.50000";"2018.09.06 15:56:00";"1203.48";"72.50";"109531.87";"IST";"TrailingStop";"-45.45";"231.10";"4h 44m";""
"9349";"XAUUSD_DARWINEX";"Buy";"2018.09.11 23:34:00";"1198.44";"0.50000";"2018.09.12 04:46:00";"1195.01";"-174.50";"109357.38";"IST";"SL";"-171.50";"46.40";"5h 12m";""
"9357";"XAUUSD_DARWINEX";"Buy";"2018.09.12 18:15:00";"1199.37";"0.50000";"2018.09.12 22:41:00";"1205.98";"327.50";"109684.88";"IST";"TrailingStop";"0.00";"452.95";"4h 26m";""
"9361";"XAUUSD_DARWINEX";"Buy";"2018.09.13 15:30:00";"1208.43";"0.50000";"2018.09.13 17:07:00";"1208.31";"-9.02";"109675.85";"IST";"TrailingStop";"-100.05";"208.95";"1h 37m";""
"9404";"XAUUSD_DARWINEX";"Buy";"2018.09.19 08:30:00";"1203.49";"0.60000";"2018.09.19 15:09:00";"1201.95";"-96.01";"109579.84";"IST";"TrailingStop";"-92.40";"66.06";"6h 39m";""
"9405";"XAUUSD_DARWINEX";"Buy";"2018.09.20 05:19:00";"1206.17";"0.60000";"2018.09.20 09:15:00";"1204.38";"-111.02";"109468.82";"IST";"TrailingStop";"-107.40";"22.92";"3h 56m";""
"9410";"XAUUSD_DARWINEX";"Buy";"2018.09.20 15:02:00";"1206.17";"0.60000";"2018.09.20 16:52:00";"1205.20";"-61.82";"109407.01";"IST";"TrailingStop";"-65.34";"97.32";"1h 50m";""
"9412";"XAUUSD_DARWINEX";"Buy";"2018.09.20 20:00:00";"1206.17";"0.60000";"2018.09.21 11:02:00";"1207.81";"94.78";"109501.79";"IST";"TrailingStop";"-82.86";"290.52";"15h 2m";""
"9480";"XAUUSD_DARWINEX";"Buy";"2018.10.02 07:34:00";"1192.34";"0.60000";"2018.10.02 13:15:00";"1191.32";"-64.78";"109437.01";"IST";"TrailingStop";"-61.20";"143.28";"5h 41m";""
"9481";"XAUUSD_DARWINEX";"Buy";"2018.10.02 15:02:00";"1192.34";"0.60000";"2018.10.02 16:30:00";"1201.88";"568.82";"110005.84";"IST";"PT";"-95.52";"572.40";"1h 28m";""
"9536";"XAUUSD_DARWINEX";"Buy";"2018.10.10 21:13:00";"1191.84";"0.60000";"2018.10.11 04:00:00";"1192.85";"57.02";"110062.86";"IST";"TrailingStop";"-43.14";"194.46";"6h 47m";""
"9557";"XAUUSD_DARWINEX";"Buy";"2018.10.15 09:24:00";"1224.09";"0.50000";"2018.10.15 14:41:00";"1229.53";"268.94";"110331.80";"IST";"TrailingStop";"-57.10";"457.40";"5h 17m";""
"9593";"XAUUSD_DARWINEX";"Buy";"2018.10.18 18:50:00";"1229.45";"0.50000";"2018.10.18 20:31:00";"1225.96";"-177.57";"110154.23";"IST";"SL";"-174.50";"32.05";"1h 41m";""
"9594";"XAUUSD_DARWINEX";"Buy";"2018.10.19 15:20:00";"1230.09";"0.50000";"2018.10.19 16:38:00";"1226.61";"-177.08";"109977.15";"IST";"SL";"-174.00";"33.10";"1h 18m";""
"9622";"XAUUSD_DARWINEX";"Buy";"2018.10.23 09:56:00";"1229.55";"0.50000";"2018.10.23 13:49:00";"1233.71";"204.93";"110182.07";"IST";"TrailingStop";"-19.10";"351.45";"3h 53m";""
"9645";"XAUUSD_DARWINEX";"Buy";"2018.10.25 16:00:00";"1233.65";"0.50000";"2018.10.25 16:24:00";"1230.20";"-175.58";"110006.49";"IST";"SL";"-172.50";"86.60";"24m 0s";""
"9662";"XAUUSD_DARWINEX";"Buy";"2018.10.26 17:54:00";"1239.17";"0.50000";"2018.10.26 18:16:00";"1241.13";"94.90";"110101.39";"IST";"TrailingStop";"0.00";"210.40";"22m 0s";""
"9709";"XAUUSD_DARWINEX";"Buy";"2018.11.01 14:25:00";"1230.49";"0.50000";"2018.11.01 17:36:00";"1230.76";"10.42";"110111.81";"IST";"TrailingStop";"-123.25";"153.40";"3h 11m";""
"9747";"XAUUSD_DARWINEX";"Buy";"2018.11.06 11:01:00";"1235.05";"0.50000";"2018.11.06 15:26:00";"1233.75";"-68.09";"110043.73";"IST";"TrailingStop";"-88.10";"40.90";"4h 25m";""
"9758";"XAUUSD_DARWINEX";"Buy";"2018.11.07 13:34:00";"1235.87";"0.50000";"2018.11.07 14:10:00";"1232.34";"-179.59";"109864.14";"IST";"SL";"-176.50";"27.40";"36m 0s";""
"9808";"XAUUSD_DARWINEX";"Buy";"2018.11.14 19:49:00";"1205.12";"0.50000";"2018.11.14 21:03:00";"1215.44";"512.99";"110377.13";"IST";"PT";"-13.10";"516.00";"1h 14m";""
"9815";"XAUUSD_DARWINEX";"Buy";"2018.11.16 03:24:00";"1216.38";"0.50000";"2018.11.16 17:35:00";"1220.90";"222.96";"110600.09";"IST";"TrailingStop";"-125.10";"441.90";"14h 11m";""
"9830";"XAUUSD_DARWINEX";"Buy";"2018.11.19 20:35:00";"1225.22";"0.50000";"2018.11.20 03:32:00";"1221.72";"-178.06";"110422.02";"IST";"SL";"-175.00";"3.40";"6h 57m";""
"9836";"XAUUSD_DARWINEX";"Buy";"2018.11.20 09:26:00";"1225.29";"0.50000";"2018.11.20 11:55:00";"1221.87";"-174.06";"110247.96";"IST";"SL";"-171.00";"32.75";"2h 29m";""
"9838";"XAUUSD_DARWINEX";"Buy";"2018.11.20 14:07:00";"1225.29";"0.50000";"2018.11.20 16:19:00";"1224.77";"-29.06";"110218.90";"IST";"TrailingStop";"-26.00";"170.40";"2h 12m";""
"9854";"XAUUSD_DARWINEX";"Buy";"2018.11.21 17:21:00";"1228.70";"0.50000";"2018.11.21 19:00:00";"1225.33";"-171.57";"110047.32";"IST";"SL";"-168.50";"68.90";"1h 39m";""
"9908";"XAUUSD_DARWINEX";"Buy";"2018.11.28 19:10:00";"1225.19";"0.60000";"2018.11.28 19:22:00";"1222.12";"-187.88";"109859.45";"IST";"SL";"-184.20";"87.48";"12m 0s";""
"9932";"XAUUSD_DARWINEX";"Buy";"2018.12.03 06:02:00";"1225.47";"0.60000";"2018.12.03 12:59:00";"1229.90";"262.12";"110121.57";"IST";"TrailingStop";"-42.30";"406.68";"6h 57m";""
"9955";"XAUUSD_DARWINEX";"Buy";"2018.12.06 02:39:00";"1239.17";"0.60000";"2018.12.06 08:10:00";"1238.43";"-48.12";"110073.45";"IST";"TrailingStop";"-44.40";"94.68";"5h 31m";""
"9960";"XAUUSD_DARWINEX";"Buy";"2018.12.06 15:19:00";"1239.17";"0.60000";"2018.12.06 17:02:00";"1241.86";"157.68";"110231.13";"IST";"TrailingStop";"-168.30";"304.68";"1h 43m";""
"9965";"XAUUSD_DARWINEX";"Buy";"2018.12.07 15:33:00";"1244.25";"0.60000";"2018.12.07 15:41:00";"1241.15";"-189.73";"110041.41";"IST";"SL";"-186.00";"73.08";"8m 0s";""
"10033";"XAUUSD_DARWINEX";"Buy";"2018.12.17 18:19:00";"1242.95";"0.60000";"2018.12.18 01:06:00";"1245.12";"126.47";"110167.88";"IST";"TrailingStop";"-44.10";"305.28";"6h 47m";""
"10034";"XAUUSD_DARWINEX";"Buy";"2018.12.18 16:02:00";"1248.04";"0.70000";"2018.12.19 08:21:00";"1249.52";"99.23";"110267.11";"IST";"TrailingStop";"-159.04";"225.26";"16h 19m";""
"10035";"XAUUSD_DARWINEX";"Buy";"2018.12.19 09:05:00";"1250.35";"0.70000";"2018.12.19 11:53:00";"1249.03";"-96.78";"110170.33";"IST";"TrailingStop";"-92.40";"67.06";"2h 48m";""
"10040";"XAUUSD_DARWINEX";"Buy";"2018.12.19 16:22:00";"1250.35";"0.70000";"2018.12.19 19:21:00";"1254.05";"254.62";"110424.95";"IST";"TrailingStop";"-25.55";"532.35";"2h 59m";""
"10051";"XAUUSD_DARWINEX";"Buy";"2018.12.20 16:07:00";"1257.95";"0.60000";"2018.12.20 17:43:00";"1257.56";"-27.17";"110397.78";"IST";"TrailingStop";"-23.40";"242.88";"1h 36m";""
"10067";"XAUUSD_DARWINEX";"Buy";"2018.12.24 04:31:00";"1262.66";"0.60000";"2018.12.24 08:37:00";"1262.09";"-37.99";"110359.79";"IST";"TrailingStop";"-34.20";"95.88";"4h 6m";""
"10068";"XAUUSD_DARWINEX";"Buy";"2018.12.24 10:03:00";"1262.66";"0.60000";"2018.12.24 11:57:00";"1261.59";"-67.99";"110291.80";"IST";"TrailingStop";"-64.20";"157.68";"1h 54m";""
"10071";"XAUUSD_DARWINEX";"Buy";"2018.12.24 14:17:00";"1262.66";"0.60000";"2018.12.26 02:01:00";"1266.86";"248.21";"110540.02";"IST";"TrailingStop";"-88.32";"493.50";"1d 11h 44m";""
"10089";"XAUUSD_DARWINEX";"Buy";"2018.12.27 20:52:00";"1279.02";"0.60000";"2018.12.27 21:53:00";"1275.74";"-200.64";"110339.38";"IST";"SL";"-196.80";"0.00";"1h 1m";""
"10090";"XAUUSD_DARWINEX";"Buy";"2018.12.28 08:03:00";"1278.93";"0.60000";"2018.12.28 10:15:00";"1279.00";"0.36";"110339.74";"IST";"TrailingStop";"-43.92";"188.28";"2h 12m";""
"10091";"XAUUSD_DARWINEX";"Buy";"2018.12.28 16:33:00";"1278.93";"0.60000";"2018.12.28 21:59:00";"1279.10";"6.36";"110346.11";"IST";"End Of Friday (Time)";"-127.92";"113.28";"5h 26m";""
